:START_ID(Lexicon-ID) lang :END_ID(Node-ID)
3222 fr 15828
3223 fr 15829
3224 fr 15830
3225 fr 15833
3226 fr 15834
3227 fr 15835
3228 fr 15837
3229 fr 15838
3230 fr 15840
3231 fr 15842
3232 fr 15847
3233 fr 15855
3234 fr 15862
3235 fr 15870
3236 fr 15877
3237 fr 15896
3238 fr 15904
3239 fr 15906
3240 fr 15910
3241 fr 15913
3242 fr 15914
3243 fr 15917
3244 fr 15918
3245 fr 15922
3246 fr 15932
3247 fr 15935
3248 fr 15937
3249 fr 15944
3250 fr 15946
3251 fr 15948
3252 fr 15949
3253 fr 15953
3254 fr 15955
3255 fr 15973
3256 fr 15974
3257 fr 15975
3258 fr 15983
3259 fr 15985
3260 fr 15987
3261 fr 15990
3262 fr 15995
3263 fr 16001
3264 fr 16003
3265 fr 16005
3266 fr 16008
3267 fr 16010
3268 fr 16014
3269 fr 16015
3270 fr 16018
3271 fr 16019
3272 fr 16026
3273 fr 16038
3274 fr 16039
3275 fr 16040
3276 fr 16048
3277 fr 16052
3278 fr 16059
3279 fr 16061
3280 fr 16068
3281 fr 16069
3282 fr 16070
3283 fr 16071
3284 fr 16076
3285 fr 16084
3286 fr 16090
3287 fr 16092
3288 fr 16101
3289 fr 16105
3290 fr 16107
3291 fr 16114
3292 fr 16123
3293 fr 16130
3294 fr 16131
3295 fr 16148
3296 fr 16150
3297 fr 16153
3298 fr 16163
3299 fr 16165
3300 fr 16166
3301 fr 16170
3302 fr 16171
3303 fr 16176
3304 fr 16177
3305 fr 16178
3306 fr 16183
3307 fr 16189
3308 fr 16190
3309 fr 16192
3310 fr 16194
3311 fr 16204
3312 fr 16208
3313 fr 16210
3314 fr 16212
3315 fr 16216
3316 fr 16218
3317 fr 16220
3318 fr 16223
3319 fr 16232
3320 fr 16235
3321 fr 16240
3322 fr 16243
3323 fr 16246
3324 fr 16249
3325 fr 16251
3326 fr 16253
3327 fr 16256
3328 fr 16259
3329 fr 16265
3330 fr 16266
3331 fr 16272
3332 fr 16276
3333 fr 16278
3334 fr 16284
3335 fr 16285
3336 fr 16286
3337 fr 16293
3338 fr 16294
3339 fr 16299
3340 fr 16300
3341 fr 16303
3342 fr 16305
3343 fr 16307
3344 fr 16310
3345 fr 16318
3346 fr 16327
3347 fr 16329
3348 fr 16331
3349 fr 16342
3350 fr 16343
3351 fr 16347
3352 fr 16353
3353 fr 16360
3354 fr 16362
3355 fr 16389
3356 fr 16394
3357 fr 16395
3358 fr 16397
3359 fr 16401
3360 fr 16403
3361 fr 16406
3362 fr 16407
3363 fr 16408
3364 fr 16410
3365 fr 16413
3366 fr 16414
3367 fr 16416
3368 fr 16421
3369 fr 16422
3370 fr 16434
3371 fr 16455
3372 fr 16469
3373 fr 16470
3374 fr 16491
3375 fr 16501
3376 fr 16503
3377 fr 16506
3378 fr 16509
3379 fr 16517
3380 fr 16520
3381 fr 16527
3382 fr 16533
3383 fr 16556
3384 fr 16557
3385 fr 16558
3386 fr 16559
3387 fr 16570
3388 fr 16572
3389 fr 16577
3390 fr 16580
3391 fr 16584
3392 fr 16587
3393 fr 16595
3394 fr 16597
3395 fr 16598
3396 fr 16600
3397 fr 16602
3398 fr 16606
3399 fr 16614
3400 fr 16622
3401 fr 16628
3402 fr 16638
3403 fr 16650
3404 fr 16657
3405 fr 16660
3406 fr 16669
3407 fr 16672
3408 fr 16682
3409 fr 16684
3410 fr 16694
3411 fr 16698
3412 fr 16704
3413 fr 16711
3414 fr 16715
3415 fr 16722
3416 fr 16724
3417 fr 16725
3418 fr 16726
3419 fr 16729
3420 fr 16732
3421 fr 16738
3422 fr 16747
3423 fr 16753
3424 fr 16755
3425 fr 16766
3426 fr 16771
3427 fr 16773
3428 fr 16786
3429 fr 16795
3430 fr 16796
3431 fr 16810
3432 fr 16821
3433 fr 16833
3434 fr 16837
3435 fr 16841
3436 fr 16863
3437 fr 16864
3438 fr 16867
3439 fr 16869
3440 fr 16873
3441 fr 16874
3442 fr 16882
3443 fr 16884
3444 fr 16885
3445 fr 16889
3446 fr 16892
3447 fr 16893
3448 fr 16901
3449 fr 16917
3450 fr 16934
3451 fr 16935
3452 fr 16936
3453 fr 16939
3454 fr 16944
3455 fr 16946
3456 fr 16947
3457 fr 16954
3458 fr 16957
3459 fr 16958
3460 fr 16959
3461 fr 16962
3462 fr 16967
3463 fr 16968
3464 fr 16969
3465 fr 16973
3466 fr 16976
3467 fr 16978
3468 fr 16981
3469 fr 16995
3470 fr 17012
3471 fr 17013
3472 fr 17019
3473 fr 17026
3474 fr 17035
3475 fr 17038
3476 fr 17041
3477 fr 17043
3478 fr 17074
3479 fr 17100
3480 fr 17109
3481 fr 17115
3482 fr 17116
3483 fr 17121
3484 fr 17122
3485 fr 17123
3486 fr 17124
3487 fr 17128
3488 fr 17131
3489 fr 17133
3490 fr 17134
3491 fr 17135
3492 fr 17143
3493 fr 17144
3494 fr 17151
3495 fr 17153
3496 fr 17156
3497 fr 17158
3498 fr 17159
3499 fr 17161
3500 fr 17168
3501 fr 17170
3502 fr 17172
3503 fr 17173
3504 fr 17177
3505 fr 17182
3506 fr 17185
3507 fr 17188
3508 fr 17200
3509 fr 17202
3510 fr 17209
3511 fr 17221
3512 fr 17228
3513 fr 17234
3514 fr 17235
3515 fr 17236
3516 fr 17241
3517 fr 17256
3518 fr 17271
3519 fr 17292
3520 fr 17295
3521 fr 17296
3522 fr 17298
3523 fr 17302
3524 fr 17304
3525 fr 17308
3526 fr 17312
3527 fr 17313
3528 fr 17317
3529 fr 17321
3530 fr 17328
3531 fr 17330
3532 fr 17332
3533 fr 17339
3534 fr 17341
3535 fr 17347
3536 fr 17349
3537 fr 17350
3538 fr 17351
3539 fr 17357
3540 fr 17360
3541 fr 17367
3542 fr 17373
3543 fr 17384
3544 fr 17397
3545 fr 17402
3546 fr 17403
3547 fr 17407
3548 fr 17411
3549 fr 17412
3550 fr 17413
3551 fr 17418
3552 fr 17421
3553 fr 17422
3554 fr 17431
3555 fr 17436
3556 fr 17440
3557 fr 17446
3558 fr 17452
3559 fr 17454
3560 fr 17455
3561 fr 17459
3562 fr 17463
3563 fr 17475
3564 fr 17484
3565 fr 17490
3566 fr 17500
3567 fr 17525
3568 fr 17526
3569 fr 17554
3570 fr 17556
3571 fr 17590
3572 fr 17609
3573 fr 17628
3574 fr 17631
3575 fr 17634
3576 fr 17641
3577 fr 17644
3578 fr 17651
3579 fr 17661
3580 fr 17662
3581 fr 17665
3582 fr 17666
3583 fr 17670
3584 fr 17674
3585 fr 17675
3586 fr 17677
3587 fr 17688
3588 fr 17699
3589 fr 17702
3590 fr 17704
3591 fr 17709
3592 fr 17715
3593 fr 17742
3594 fr 17745
3595 fr 17748
3596 fr 17751
3597 fr 17758
3598 fr 17762
3599 fr 17763
3600 fr 17773
3601 fr 17774
3602 fr 17778
3603 fr 17782
3604 fr 17785
3605 fr 17792
3606 fr 17793
3607 fr 17802
3608 fr 17806
3609 fr 17807
3610 fr 17812
3611 fr 17820
3612 fr 17826
3613 fr 17831
3614 fr 17833
3615 fr 17837
3616 fr 17838
3617 fr 17844
3618 fr 17847
3619 fr 17853
3620 fr 17856
3621 fr 17863
3622 fr 17872
3623 fr 17874
3624 fr 17885
3625 fr 17886
3626 fr 17888
3627 fr 17892
3628 fr 17893
3629 fr 17898
3630 fr 17900
3631 fr 17912
3632 fr 17919
3633 fr 17923
3634 fr 17943
3635 fr 17948
3636 fr 17959
3637 fr 17965
3638 fr 17970
3639 fr 17978
3640 fr 17979
3641 fr 17985
3642 fr 18000
3643 fr 18010
3644 fr 18015
3645 fr 18017
3646 fr 18027
3647 fr 18039
3648 fr 18040
3649 fr 18043
3650 fr 18050
3651 fr 18063
3652 fr 18065
3653 fr 18077
3654 fr 18087
3655 fr 18093
3656 fr 18096
3657 fr 18097
3658 fr 18101
3659 fr 18103
3660 fr 18109
3661 fr 18114
3662 fr 18115
3663 fr 18124
3664 fr 18126
3665 fr 18127
3666 fr 18128
3667 fr 18130
3668 fr 18133
3669 fr 18137
3670 fr 18147
3671 fr 18160
3672 fr 18168
3673 fr 18176
3674 fr 18177
3675 fr 18178
3676 fr 18179
3677 fr 18180
3678 fr 18186
3679 fr 18188
3680 fr 18191
3681 fr 18195
3682 fr 18206
3683 fr 18216
3684 fr 18220
3685 fr 18228
3686 fr 18229
3687 fr 18236
3688 fr 18256
3689 fr 18259
3690 fr 18274
3691 fr 18317
3692 fr 18321
3693 fr 18331
3694 fr 18340
3695 fr 18343
3696 fr 18345
3697 fr 18366
3698 fr 18367
3699 fr 18374
3700 fr 18375
3701 fr 18377
3702 fr 18380
3703 fr 18382
3704 fr 18384
3705 fr 18388
3706 fr 18396
3707 fr 18400
3708 fr 18402
3709 fr 18403
3710 fr 18415
3711 fr 18417
3712 fr 18421
3713 fr 18423
3714 fr 18428
3715 fr 18429
3716 fr 18431
3717 fr 18435
3718 fr 18436
3719 fr 18437
3720 fr 18443
3721 fr 18448
3722 fr 18453
3723 fr 18454
3724 fr 18455
3725 fr 18465
3726 fr 18473
3727 fr 18481
3728 fr 18486
3729 fr 18494
3730 fr 18499
3731 fr 18502
3732 fr 18507
3733 fr 18513
3734 fr 18515
3735 fr 18516
3736 fr 18520
3737 fr 18522
3738 fr 18526
3739 fr 18535
3740 fr 18536
3741 fr 18537
3742 fr 18539
3743 fr 18545
3744 fr 18548
3745 fr 18562
3746 fr 18568
3747 fr 18573
3748 fr 18580
3749 fr 18594
3750 fr 18602
3751 fr 18603
3752 fr 18609
3753 fr 18612
3754 fr 18620
3755 fr 18622
3756 fr 18623
3757 fr 18624
3758 fr 18628
3759 fr 18638
3760 fr 18639
3761 fr 18642
3762 fr 18649
3763 fr 18651
3764 fr 18655
3765 fr 18656
3766 fr 18657
3767 fr 18661
3768 fr 18662
3769 fr 18676
3770 fr 18713
3771 fr 18714
3772 fr 18718
3773 fr 18727
3774 fr 18733
3775 fr 18737
3776 fr 18739
3777 fr 18741
3778 fr 18753
3779 fr 18754
3780 fr 18758
3781 fr 18765
3782 fr 18783
3783 fr 18792
3784 fr 18798
3785 fr 18801
3786 fr 18803
3787 fr 18804
3788 fr 18809
3789 fr 18810
3790 fr 18825
3791 fr 18832
3792 fr 18836
3793 fr 18837
3794 fr 18844
3795 fr 18847
3796 fr 18848
3797 fr 18849
3798 fr 18851
3799 fr 18852
3800 fr 18859
3801 fr 18860
3802 fr 18868
3803 fr 18873
3804 fr 18875
3805 fr 18880
3806 fr 18904
3807 fr 18913
3808 fr 18917
3809 fr 18918
3810 fr 18920
3811 fr 18921
3812 fr 18922
3813 fr 18923
3814 fr 18924
3815 fr 18944
3816 fr 18947
3817 fr 18950
3818 fr 18951
3819 fr 18960
3820 fr 18963
3821 fr 18967
3822 fr 18979
3823 fr 18986
3824 fr 18989
3825 fr 18991
3826 fr 18998
3827 fr 19006
3828 fr 19007
3829 fr 19009
3830 fr 19011
3831 fr 19014
3832 fr 19017
3833 fr 19032
3834 fr 19038
3835 fr 19041
3836 fr 19050
3837 fr 19052
3838 fr 19054
3839 fr 19060
3840 fr 19069
3841 fr 19075
3842 fr 19076
3843 fr 19078
3844 fr 19081
3845 fr 19087
3846 fr 19093
3847 fr 19098
3848 fr 19100
3849 fr 19104
3850 fr 19106
3851 fr 19107
3852 fr 19115
3853 fr 19116
3854 fr 19126
3855 fr 19128
3856 fr 19129
3857 fr 19132
3858 fr 19137
3859 fr 19155
3860 fr 19156
3861 fr 19157
3862 fr 19159
3863 fr 19165
3864 fr 19175
3865 fr 19176
3866 fr 19179
3867 fr 19182
3868 fr 19183
3869 fr 19184
3870 fr 19189
3871 fr 19198
3872 fr 19204
3873 fr 19206
3874 fr 19209
3875 fr 19210
3876 fr 19212
3877 fr 19213
3878 fr 19214
3879 fr 19215
3880 fr 19232
3881 fr 19233
3882 fr 19239
3883 fr 19242
3884 fr 19243
3885 fr 19246
3886 fr 19247
3887 fr 19252
3888 fr 19254
3889 fr 19258
3890 fr 19260
3891 fr 19265
3892 fr 19268
3893 fr 19301
3894 fr 19308
3895 fr 19309
3896 fr 19313
3897 fr 19314
3898 fr 19316
3899 fr 19319
3900 fr 19322
3901 fr 19324
3902 fr 19331
3903 fr 19341
3904 fr 19344
3905 fr 19347
3906 fr 19348
3907 fr 19352
3908 fr 19353
3909 fr 19362
3910 fr 19365
3911 fr 19366
3912 fr 19369
3913 fr 19370
3914 fr 19371
3915 fr 19373
3916 fr 19377
3917 fr 19379
3918 fr 19381
3919 fr 19383
3920 fr 19385
3921 fr 19386
3922 fr 19387
3923 fr 19391
3924 fr 19392
3925 fr 19408
3926 fr 19409
3927 fr 19411
3928 fr 19419
3929 fr 19421
3930 fr 19427
3931 fr 19428
3932 fr 19429
3933 fr 19431
3934 fr 19438
3935 fr 19439
3936 fr 19445
3937 fr 19455
3938 fr 19463
3939 fr 19472
3940 fr 19478
3941 fr 19480
3942 fr 19483
3943 fr 19488
3944 fr 19490
3945 fr 19492
3946 fr 19497
3947 fr 19507
3948 fr 19518
3949 fr 19526
3950 fr 19536
3951 fr 19537
3952 fr 19538
3953 fr 19547
3954 fr 19549
3955 fr 19551
3956 fr 19563
3957 fr 19567
3958 fr 19569
3959 fr 19580
3960 fr 19587
3961 fr 19589
3962 fr 19590
3963 fr 19597
3964 fr 19600
3965 fr 19616
3966 fr 19625
3967 fr 19630
3968 fr 19633
3969 fr 19634
3970 fr 19635
3971 fr 19645
3972 fr 19651
3973 fr 19652
3974 fr 19656
3975 fr 19662
3976 fr 19675
3977 fr 19681
3978 fr 19686
3979 fr 19689
3980 fr 19691
3981 fr 19693
3982 fr 19700
3983 fr 19703
3984 fr 19705
3985 fr 19706
3986 fr 19707
3987 fr 19710
3988 fr 19714
3989 fr 19716
3990 fr 19718
3991 fr 19719
3992 fr 19727
3993 fr 19728
3994 fr 19736
3995 fr 19756
3996 fr 19767
3997 fr 19769
3998 fr 19779
3999 fr 19783
4000 fr 19786
4001 fr 19787
4002 fr 19801
4003 fr 19802
4004 fr 19805
4005 fr 19807
4006 fr 19808
4007 fr 19812
4008 fr 19823
4009 fr 19834
4010 fr 19835
4011 fr 19837
4012 fr 19839
4013 fr 19842
4014 fr 19847
4015 fr 19869
4016 fr 19872
4017 fr 19875
4018 fr 19877
4019 fr 19880
4020 fr 19881
4021 fr 19884
4022 fr 19890
4023 fr 19907
4024 fr 19910
4025 fr 19913
4026 fr 19914
4027 fr 19920
4028 fr 19932
4029 fr 19936
4030 fr 19943
4031 fr 19958
4032 fr 19959
4033 fr 19966
4034 fr 19971
4035 fr 19976
4036 fr 19997
4037 fr 20001
4038 fr 20002
4039 fr 20003
4040 fr 20005
4041 fr 20007
4042 fr 20008
4043 fr 20013
4044 fr 20014
4045 fr 20017
4046 fr 20018
4047 fr 20019
4048 fr 20022
4049 fr 20024
4050 fr 20027
4051 fr 20031
4052 fr 20032
4053 fr 20033
4054 fr 20035
4055 fr 20039
4056 fr 20050
4057 fr 20060
4058 fr 20063
4059 fr 20076
4060 fr 20077
4061 fr 20080
4062 fr 20081
4063 fr 20082
4064 fr 20086
4065 fr 20096
4066 fr 20109
4067 fr 20111
4068 fr 20115
4069 fr 20117
4070 fr 20119
4071 fr 20122
4072 fr 20123
4073 fr 20128
4074 fr 20132
4075 fr 20136
4076 fr 20138
4077 fr 20139
4078 fr 20151
4079 fr 20160
4080 fr 20172
4081 fr 20179
4082 fr 20180
4083 fr 20187
4084 fr 20191
4085 fr 20196
4086 fr 20197
4087 fr 20198
4088 fr 20199
4089 fr 20206
4090 fr 20207
4091 fr 20208
4092 fr 20211
4093 fr 20213
4094 fr 20219
4095 fr 20224
4096 fr 20225
4097 fr 20227
4098 fr 20229
4099 fr 20246
4100 fr 20247
4101 fr 20248
4102 fr 20249
4103 fr 20254
4104 fr 20258
4105 fr 20260
4106 fr 20264
4107 fr 20265
4108 fr 20266
4109 fr 20268
4110 fr 20269
4111 fr 20280
4112 fr 20282
4113 fr 20295
4114 fr 20314
4115 fr 20317
4116 fr 20327
4117 fr 20334
4118 fr 20335
4119 fr 20338
4120 fr 20340
4121 fr 20343
4122 fr 20348
4123 fr 20352
4124 fr 20363
4125 fr 20369
4126 fr 20376
4127 fr 20377
4128 fr 20379
4129 fr 20381
4130 fr 20388
4131 fr 20390
4132 fr 20397
4133 fr 20407
4134 fr 20411
4135 fr 20412
4136 fr 20413
4137 fr 20426
4138 fr 20427
4139 fr 20430
4140 fr 20432
4141 fr 20435
4142 fr 20438
4143 fr 20456
4144 fr 20473
4145 fr 20474
4146 fr 20478
4147 fr 20484
4148 fr 20493
4149 fr 20501
4150 fr 20507
4151 fr 20516
4152 fr 20517
4153 fr 20519
4154 fr 20520
4155 fr 20551
4156 fr 20571
4157 fr 20595
4158 fr 20604
4159 fr 20623
4160 fr 20685
4161 fr 20688
4162 fr 20709
4163 fr 20712
4164 fr 20713
4165 fr 20714
4166 fr 20716
4167 fr 20717
4168 fr 20718
4169 fr 20728
4170 fr 20744
4171 fr 20746
4172 fr 20752
4173 fr 20753
4174 fr 20757
4175 fr 20764
4176 fr 20768
4177 fr 20774
4178 fr 20780
4179 fr 20789
4180 fr 20796
4181 fr 20797
4182 fr 20816
4183 fr 20825
4184 fr 20826
4185 fr 20839
4186 fr 20845
4187 fr 20850
4188 fr 20857
4189 fr 20863
4190 fr 20865
4191 fr 20866
4192 fr 20869
4193 fr 20882
4194 fr 20884
4195 fr 20892
4196 fr 20894
4197 fr 20902
4198 fr 20918
4199 fr 20920
4200 fr 20924
4201 fr 20929
4202 fr 20936
4203 fr 20937
4204 fr 20943
4205 fr 20947
4206 fr 20951
4207 fr 20961
4208 fr 20965
4209 fr 20978
4210 fr 20980
4211 fr 20982
4212 fr 20985
4213 fr 20991
4214 fr 20992
4215 fr 20993
4216 fr 20994
4217 fr 20996
4218 fr 21005
4219 fr 21006
4220 fr 21008
4221 fr 21014
4222 fr 21017
4223 fr 21032
4224 fr 21041
4225 fr 21049
4226 fr 21053
4227 fr 21054
4228 fr 21062
4229 fr 21067
4230 fr 21068
4231 fr 21070
4232 fr 21075
4233 fr 21084
4234 fr 21091
4235 fr 21095
4236 fr 21109
4237 fr 21117
4238 fr 21136
4239 fr 21138
4240 fr 21139
4241 fr 21156
4242 fr 21158
4243 fr 21160
4244 fr 21161
4245 fr 21165
4246 fr 21168
4247 fr 21171
4248 fr 21173
4249 fr 21181
4250 fr 21184
4251 fr 21185
4252 fr 21189
4253 fr 21194
4254 fr 21196
4255 fr 21198
4256 fr 21199
4257 fr 21202
4258 fr 21206
4259 fr 21212
4260 fr 21216
4261 fr 21221
4262 fr 21224
4263 fr 21225
4264 fr 21229
4265 fr 21234
4266 fr 21243
4267 fr 21246
4268 fr 21249
4269 fr 21252
4270 fr 21254
4271 fr 21259
4272 fr 21263
4273 fr 21264
4274 fr 21267
4275 fr 21268
4276 fr 21269
4277 fr 21273
4278 fr 21278
4279 fr 21279
4280 fr 21280
4281 fr 21284
4282 fr 21286
4283 fr 21289
4284 fr 21291
4285 fr 21295
4286 fr 21303
4287 fr 21309
4288 fr 21313
4289 fr 21316
4290 fr 21319
4291 fr 21321
4292 fr 21333
4293 fr 21335
4294 fr 21336
4295 fr 21342
4296 fr 21344
4297 fr 21353
4298 fr 21355
4299 fr 21364
4300 fr 21368
4301 fr 21369
4302 fr 21379
4303 fr 21380
4304 fr 21382
4305 fr 21386
4306 fr 21393
4307 fr 21401
4308 fr 21402
4309 fr 21411
4310 fr 21420
4311 fr 21426
4312 fr 21427
4313 fr 21433
4314 fr 21434
4315 fr 21435
4316 fr 21437
4317 fr 21439
4318 fr 21454
4319 fr 21456
4320 fr 21457
4321 fr 21463
4322 fr 21471
4323 fr 21480
4324 fr 21492
4325 fr 21494
4326 fr 21496
4327 fr 21499
4328 fr 21500
4329 fr 21504
4330 fr 21505
4331 fr 21507
4332 fr 21513
4333 fr 21518
4334 fr 21520
4335 fr 21524
4336 fr 21525
4337 fr 21527
4338 fr 21530
4339 fr 21533
4340 fr 21534
4341 fr 21536
4342 fr 21540
4343 fr 21542
4344 fr 21549
4345 fr 21552
4346 fr 21554
4347 fr 21556
4348 fr 21562
4349 fr 21568
4350 fr 21571
4351 fr 21573
4352 fr 21574
4353 fr 21576
4354 fr 21579
4355 fr 21583
4356 fr 21594
4357 fr 21608
4358 fr 21612
4359 fr 21613
4360 fr 21614
4361 fr 21625
4362 fr 21627
4363 fr 21630
4364 fr 21631
4365 fr 21634
4366 fr 21635
4367 fr 21638
4368 fr 21641
4369 fr 21645
4370 fr 21648
4371 fr 21653
4372 fr 21655
4373 fr 21668
4374 fr 21673
4375 fr 21677
4376 fr 21678
4377 fr 21682
4378 fr 21690
4379 fr 21695
4380 fr 21707
4381 fr 21712
4382 fr 21713
4383 fr 21715
4384 fr 21716
4385 fr 21718
4386 fr 21726
4387 fr 21731
4388 fr 21736
4389 fr 21741
4390 fr 21742
4391 fr 21746
4392 fr 21749
4393 fr 21750
4394 fr 21755
4395 fr 21756
4396 fr 21760
4397 fr 21761
4398 fr 21767
4399 fr 21769
4400 fr 21771
4401 fr 21774
4402 fr 21783
4403 fr 21785
4404 fr 21788
4405 fr 21793
4406 fr 21795
4407 fr 21807
4408 fr 21812
4409 fr 21819
4410 fr 21821
4411 fr 21822
4412 fr 21832
4413 fr 21838
4414 fr 21839
4415 fr 21841
4416 fr 21846
4417 fr 21854
4418 fr 21858
4419 fr 21862
4420 fr 21863
4421 fr 21871
4422 fr 21879
4423 fr 21883
4424 fr 21887
4425 fr 21890
4426 fr 21894
4427 fr 21898
4428 fr 21901
4429 fr 21909
4430 fr 21913
4431 fr 21920
4432 fr 21927
4433 fr 21932
4434 fr 21938
4435 fr 21940
4436 fr 21941
4437 fr 21942
4438 fr 21946
4439 fr 21962
4440 fr 21963
4441 fr 21969
4442 fr 21978
4443 fr 21979
4444 fr 21983
4445 fr 21992
4446 fr 21999
4447 fr 22000
4448 fr 22009
4449 fr 22011
4450 fr 22015
4451 fr 22017
4452 fr 22020
4453 fr 22034
4454 fr 22037
4455 fr 22043
4456 fr 22046
4457 fr 22047
4458 fr 22051
4459 fr 22055
4460 fr 22056
4461 fr 22057
4462 fr 22060
4463 fr 22061
4464 fr 22062
4465 fr 22070
4466 fr 22073
4467 fr 22075
4468 fr 22080
4469 fr 22084
4470 fr 22086
4471 fr 22092
4472 fr 22093
4473 fr 22094
4474 fr 22097
4475 fr 22099
4476 fr 22101
4477 fr 22106
4478 fr 22112
4479 fr 22117
4480 fr 22123
4481 fr 22124
4482 fr 22129
4483 fr 22130
4484 fr 22133
4485 fr 22144
4486 fr 22146
4487 fr 22149
4488 fr 22150
4489 fr 22153
4490 fr 22160
4491 fr 22169
4492 fr 22171
4493 fr 22180
4494 fr 22191
4495 fr 22197
4496 fr 22199
4497 fr 22201
4498 fr 22214
4499 fr 22217
4500 fr 22218
4501 fr 22220
4502 fr 22231
4503 fr 22236
4504 fr 22239
4505 fr 22240
4506 fr 22242
4507 fr 22247
4508 fr 22248
4509 fr 22258
4510 fr 22266
4511 fr 22269
4512 fr 22276
4513 fr 22280
4514 fr 22289
4515 fr 22290
4516 fr 22292
4517 fr 22294
4518 fr 22297
4519 fr 22299
4520 fr 22307
4521 fr 22308
4522 fr 22315
4523 fr 22318
4524 fr 22319
4525 fr 22321
4526 fr 22322
4527 fr 22325
4528 fr 22329
4529 fr 22330
4530 fr 22333
4531 fr 22334
4532 fr 22335
4533 fr 22344
4534 fr 22347
4535 fr 22357
4536 fr 22363
4537 fr 22364
4538 fr 22365
4539 fr 22367
4540 fr 22369
4541 fr 22372
4542 fr 22387
4543 fr 22388
4544 fr 22391
4545 fr 22399
4546 fr 22403
4547 fr 22405
4548 fr 22408
4549 fr 22417
4550 fr 22418
4551 fr 22419
4552 fr 22421
4553 fr 22422
4554 fr 22424
4555 fr 22430
4556 fr 22432
4557 fr 22438
4558 fr 22439
4559 fr 22442
4560 fr 22446
4561 fr 22452
4562 fr 22458
4563 fr 22460
4564 fr 22463
4565 fr 22466
4566 fr 22485
4567 fr 22487
4568 fr 22489
4569 fr 22506
4570 fr 22509
4571 fr 22510
4572 fr 22513
4573 fr 22515
4574 fr 22518
4575 fr 22519
4576 fr 22522
4577 fr 22533
4578 fr 22534
4579 fr 22541
4580 fr 22566
4581 fr 22571
4582 fr 22576
4583 fr 22633
4584 fr 22637
4585 fr 22648
4586 fr 22649
4587 fr 22655
4588 fr 22659
4589 fr 22660
4590 fr 22668
4591 fr 22669
4592 fr 22676
4593 fr 22677
4594 fr 22682
4595 fr 22684
4596 fr 22685
4597 fr 22688
4598 fr 22690
4599 fr 22691
4600 fr 22693
4601 fr 22696
4602 fr 22698
4603 fr 22701
4604 fr 22703
4605 fr 22704
4606 fr 22708
4607 fr 22709
4608 fr 22715
4609 fr 22724
4610 fr 22730
4611 fr 22740
4612 fr 22743
4613 fr 22747
4614 fr 22760
4615 fr 22763
4616 fr 22765
4617 fr 22770
4618 fr 22774
4619 fr 22779
4620 fr 22780
4621 fr 22781
4622 fr 22794
4623 fr 22799
4624 fr 22802
4625 fr 22805
4626 fr 22813
4627 fr 22839
4628 fr 22864
4629 fr 22866
4630 fr 22869
4631 fr 22872
4632 fr 22878
4633 fr 22885
4634 fr 22897
4635 fr 22901
4636 fr 22906
4637 fr 22918
4638 fr 22920
4639 fr 22927
4640 fr 22930
4641 fr 22936
4642 fr 22949
4643 fr 22950
4644 fr 22959
4645 fr 22964
4646 fr 22966
4647 fr 22972
4648 fr 22974
4649 fr 22984
4650 fr 22986
4651 fr 22994
4652 fr 22997
4653 fr 23000
4654 fr 23001
4655 fr 23012
4656 fr 23020
4657 fr 23021
4658 fr 23029
4659 fr 23035
4660 fr 23036
4661 fr 23040
4662 fr 23050
4663 fr 23066
4664 fr 23068
4665 fr 23073
4666 fr 23082
4667 fr 23083
4668 fr 23086
4669 fr 23087
4670 fr 23090
4671 fr 23094
4672 fr 23104
4673 fr 23114
4674 fr 23130
4675 fr 23135
4676 fr 23137
4677 fr 23155
4678 fr 23158
4679 fr 23160
4680 fr 23166
4681 fr 23169
4682 fr 23178
4683 fr 23183
4684 fr 23193
4685 fr 23205
4686 fr 23217
4687 fr 23220
4688 fr 23226
4689 fr 23237
4690 fr 23238
4691 fr 23239
4692 fr 23240
4693 fr 23247
4694 fr 23250
4695 fr 23261
4696 fr 23269
4697 fr 23293
4698 fr 23296
4699 fr 23300
4700 fr 23306
4701 fr 23310
4702 fr 23314
4703 fr 23317
4704 fr 23329
4705 fr 23345
4706 fr 23348
4707 fr 23350
4708 fr 23356
4709 fr 23358
4710 fr 23364
4711 fr 23366
4712 fr 23374
4713 fr 23378
4714 fr 23386
4715 fr 23392
4716 fr 23405
4717 fr 23406
4718 fr 23408
4719 fr 23414
4720 fr 23418
4721 fr 23448
4722 fr 23453
4723 fr 23458
4724 fr 23481
4725 fr 23488
4726 fr 23491
4727 fr 23492
4728 fr 23495
4729 fr 23497
4730 fr 23502
4731 fr 23503
4732 fr 23504
4733 fr 23509
4734 fr 23517
4735 fr 23519
4736 fr 23520
4737 fr 23522
4738 fr 23533
4739 fr 23535
4740 fr 23543
4741 fr 23546
4742 fr 23550
4743 fr 23553
4744 fr 23554
4745 fr 23555
4746 fr 23556
4747 fr 23558
4748 fr 23560
4749 fr 23563
4750 fr 23568
4751 fr 23571
4752 fr 23574
4753 fr 23582
4754 fr 23584
4755 fr 23593
4756 fr 23597
4757 fr 23601
4758 fr 23606
4759 fr 23608
4760 fr 23609
4761 fr 23614
4762 fr 23625
4763 fr 23639
4764 fr 23646
4765 fr 23647
4766 fr 23650
4767 fr 23652
4768 fr 23654
4769 fr 23662
4770 fr 23665
4771 fr 23668
4772 fr 23669
4773 fr 23670
